noticeIdentifier,noticeVersion,lotIdentifier,classificationType,mainClassificationCode,additionalClassificationCodes,options
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0006,cpv,77211100,03000000,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0007,cpv,03000000,,
26f1848e-d8d5-4ae3-8b0c-6dca3e4bee79,01,,cpv,45234100,,
26f1848e-d8d5-4ae3-8b0c-6dca3e4bee79,01,LOT-0001,cpv,45234100,,
0d06762e-e42a-44c3-96ef-618a5fa055fd,01,,cpv,48822000,"30213200,48820000",
0d06762e-e42a-44c3-96ef-618a5fa055fd,01,LOT-0001,cpv,48822000,,
0d06762e-e42a-44c3-96ef-618a5fa055fd,01,LOT-0002,cpv,30213200,,
56833ea5-58df-41b1-8b93-69c32e3b776d,01,,cpv,45234100,,
56833ea5-58df-41b1-8b93-69c32e3b776d,01,LOT-0001,cpv,45234100,,
ccfe1ec7-0145-4cc5-a866-6058305a1906,01,,cpv,71000000,,
ccfe1ec7-0145-4cc5-a866-6058305a1906,01,LOT-0001,cpv,71000000,,
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,,cpv,45000000,"45331000,45331200,45331210,45331220,45331230",
719c0678-a8c7-4e34-9073-1ea5837a8f61,01,LOT-0000,cpv,45000000,"45331000,45331200,45331210,45331220,45331230",
89f97a08-7e7c-47ff-a36b-8cf22b175cac,01,,cpv,71240000,,
89f97a08-7e7c-47ff-a36b-8cf22b175cac,01,LOT-0001,cpv,71240000,,
255a6420-e1db-4b4a-bd00-02847c49b7bd,01,,cpv,34000000,,
255a6420-e1db-4b4a-bd00-02847c49b7bd,01,LOT-0000,cpv,34000000,,
fef55906-ff0b-49ed-baed-06312268141a,01,,cpv,45432100,,
fef55906-ff0b-49ed-baed-06312268141a,01,LOT-0001,cpv,45432100,,
6a072c36-ff4e-4e01-9d2f-c3849aff79cd,01,,cpv,45221000,"45221112,45234116,45234130",
6a072c36-ff4e-4e01-9d2f-c3849aff79cd,01,LOT-0001,cpv,45221000,"45221112,45234116,45234130",
8db0b259-4bac-4cdb-914d-e4d1c3fdccb2,01,,cpv,71000000,,
8db0b259-4bac-4cdb-914d-e4d1c3fdccb2,01,LOT-0000,cpv,71000000,,
a9a85eaa-02be-4d44-9519-cd119a5374cc,01,,cpv,90610000,,
a9a85eaa-02be-4d44-9519-cd119a5374cc,01,LOT-0000,cpv,90610000,,
ea8f1a43-9513-41a0-8a4d-0cd582862db3,01,,cpv,48218000,,
ea8f1a43-9513-41a0-8a4d-0cd582862db3,01,LOT-0001,cpv,48218000,,
ea399951-3dbe-4ef5-bed6-49aca30291ac,01,,cpv,45200000,44520000,
ea399951-3dbe-4ef5-bed6-49aca30291ac,01,LOT-0000,cpv,45200000,44520000,
d54ec781-962f-409c-a82b-f09e4e169ca3,01,,cpv,45262670,45441000,
d54ec781-962f-409c-a82b-f09e4e169ca3,01,LOT-0001,cpv,45262670,,
232a86f2-44bc-4701-b740-2c7275873a1f,01,,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0001,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0002,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0003,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0004,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0005,cpv,90620000,90630000,
232a86f2-44bc-4701-b740-2c7275873a1f,01,LOT-0006,cpv,90620000,90630000,
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,,cpv,92521200,"92500000,92521220,92521210",
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,LOT-0001,cpv,92521200,"92500000,92521220,92521210",
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,LOT-0002,cpv,92521200,"92500000,92521220,92521210",
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,LOT-0003,cpv,92521200,"92500000,92521220,92521210",
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,LOT-0004,cpv,92521200,"92500000,92521220,92521210",
57ece606-117a-426d-a888-4af660b56f3e,01,,cpv,71300000,71321000,
57ece606-117a-426d-a888-4af660b56f3e,01,LOT-0000,cpv,71300000,71321000,
2084d52a-b36f-405e-9d0f-155d89d95f94,01,,cpv,66000000,"66510000,66515000,66515100",
2084d52a-b36f-405e-9d0f-155d89d95f94,01,LOT-0000,cpv,66000000,"66510000,66515000,66515100",
04867f6b-9686-4e52-a263-3c1b27c0f00a,01,,cpv,48730000,"72261000,72267000",
04867f6b-9686-4e52-a263-3c1b27c0f00a,01,LOT-0001,cpv,48820000,"30211300,30200000",
cb625fd4-998b-4104-9f7e-0c2c66a7c16d,01,,cpv,73100000,,
cb625fd4-998b-4104-9f7e-0c2c66a7c16d,01,LOT-0000,cpv,73100000,,
cb4cb836-775d-4166-864b-3717c808efc8,01,,cpv,45215100,"45311000,45311100,45311200,45315100,45315300,45315600,45317000",
cb4cb836-775d-4166-864b-3717c808efc8,01,LOT-0001,cpv,45215100,,
9217b00b-6110-4ee9-abd6-26cc9165de60,01,,cpv,85000000,79000000,
9217b00b-6110-4ee9-abd6-26cc9165de60,01,LOT-0001,cpv,85000000,79000000,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,,cpv,45000000,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,LOT-0000,cpv,45000000,,
1f83280b-0311-4e2f-a22c-6d2457cfbcee,01,,cpv,71000000,"71200000,71221000,71240000,71320000",
1f83280b-0311-4e2f-a22c-6d2457cfbcee,01,LOT-0001,cpv,71000000,"71200000,71221000,71240000,71320000",
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,,cpv,45421132,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,LOT-0000,cpv,45421132,,
88b94f05-7399-428a-bda2-74ab08ab3d07,01,,cpv,72261000,,
88b94f05-7399-428a-bda2-74ab08ab3d07,01,LOT-0001,cpv,72261000,,
b34d0781-ea79-41ab-9907-370f83e79047,01,,cpv,45343100,"45223220,45410000",
b34d0781-ea79-41ab-9907-370f83e79047,01,LOT-0001,cpv,45343100,"45223220,45410000",
29c7ca20-b67c-40b2-87ac-9686db66acaa,01,,cpv,35400000,,
29c7ca20-b67c-40b2-87ac-9686db66acaa,01,LOT-0000,cpv,35400000,,
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,,cpv,45432130,"45214400,45432111",
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,LOT-0000,cpv,45432130,"45214400,45432111",
1622ff00-ae42-4b30-b534-ad41942e1e65,01,,cpv,71240000,"71245000,71246000,71247000,71248000",
1622ff00-ae42-4b30-b534-ad41942e1e65,01,LOT-0001,cpv,71240000,"71245000,71246000,71247000,71248000",
ca39dcd9-6735-4eeb-a7ec-a3d84ce6d3d3,01,,cpv,90911000,,
ca39dcd9-6735-4eeb-a7ec-a3d84ce6d3d3,01,LOT-0001,cpv,90911000,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,,cpv,71000000,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,LOT-0000,cpv,71000000,,
71ed154a-f1b0-4a9f-99e4-3f8e18f561af,01,,cpv,72000000,,
71ed154a-f1b0-4a9f-99e4-3f8e18f561af,01,LOT-0000,cpv,72000000,,
5b6d92e9-a4ab-4d47-90c0-342cc5774de2,01,,cpv,45331200,"45331231,45321000,48921000,45317000,50710000,45213000,45210000,45000000",
5b6d92e9-a4ab-4d47-90c0-342cc5774de2,01,LOT-0001,cpv,45331200,"45331231,45321000,48921000,45317000,50710000,45213000,45210000,45000000",
aac2dd05-c839-4c68-baeb-784225a7c0be,01,,cpv,45311000,,
aac2dd05-c839-4c68-baeb-784225a7c0be,01,LOT-0001,cpv,45311000,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,,cpv,90911200,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,LOT-0001,cpv,90911200,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,LOT-0002,cpv,90911200,,
a4cd7a04-bb82-447d-80ff-207898189a11,01,,cpv,09310000,,
a4cd7a04-bb82-447d-80ff-207898189a11,01,LOT-0000,cpv,09310000,,
b9aa34b4-b93b-4a35-a684-baa083456b4c,01,,cpv,71210000,"71300000,71327000,71314310,71313200",
b9aa34b4-b93b-4a35-a684-baa083456b4c,01,LOT-0000,cpv,71210000,"71300000,71327000,71314310,71313200",
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,,cpv,90911000,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,LOT-0001,cpv,90911200,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,LOT-0002,cpv,90911200,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,LOT-0003,cpv,90911200,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,LOT-0004,cpv,90911300,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,,cpv,45214000,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,LOT-0000,cpv,45214000,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,,cpv,45443000,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,LOT-0000,cpv,45443000,,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,,cpv,55520000,55524000,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,LOT-0001,cpv,55520000,,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,LOT-0002,cpv,55520000,55524000,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,,cpv,45234100,,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,LOT-0001,cpv,45234100,,
3446a559-15f9-491b-8476-6d32e4154c93,01,,cpv,38341000,,
3446a559-15f9-491b-8476-6d32e4154c93,01,LOT-0001,cpv,38341000,,
3090317f-1aac-40b4-8d54-b45d4f559a78,01,,cpv,71220000,,
3090317f-1aac-40b4-8d54-b45d4f559a78,01,LOT-0001,cpv,71220000,,
1e8e8e86-5c2f-497f-9865-460e2e1cb375,01,,cpv,45234116,,
1e8e8e86-5c2f-497f-9865-460e2e1cb375,01,LOT-0001,cpv,45234116,,
a00511c6-9a64-4118-811c-0f238982651a,01,,cpv,45221250,,
a00511c6-9a64-4118-811c-0f238982651a,01,LOT-0001,cpv,45221250,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,,cpv,71000000,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,LOT-0001,cpv,71000000,,
fad97142-b443-4bd9-b7aa-c486345187b3,01,,cpv,64120000,,
fad97142-b443-4bd9-b7aa-c486345187b3,01,LOT-0000,cpv,64120000,,
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,,cpv,45234116,,
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,LOT-0001,cpv,45234116,,
a19b0eb5-b850-4dc3-b4db-d7ec9049bb26,01,,cpv,71321000,"71300000,71320000,71322000",
a19b0eb5-b850-4dc3-b4db-d7ec9049bb26,01,LOT-0001,cpv,71300000,"71320000,71321000,71322000",
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,,cpv,45421141,"45421152,44112310,45214100",
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,LOT-0000,cpv,45421141,"45421152,44112310,45214100",
8176dc60-b619-471e-9097-2d25509222c4,01,,cpv,79000000,"66171000,79111000,79210000,79400000,79410000,79411000,79412000,85140000",
8176dc60-b619-471e-9097-2d25509222c4,01,LOT-0001,cpv,79000000,"66171000,79111000,79210000,79400000,79410000,79411000,79412000,85140000",
51971ae6-9e49-4e37-ae18-5812dd49561d,01,,cpv,45200000,,
51971ae6-9e49-4e37-ae18-5812dd49561d,01,LOT-0000,cpv,45200000,,
54760ccf-db92-421d-bbc0-d3a3052c6575,01,,cpv,45234160,,
54760ccf-db92-421d-bbc0-d3a3052c6575,01,LOT-0001,cpv,45234160,,
a9c762b8-ce8e-4981-b4e8-ee9246ced7f2,01,,cpv,34923000,"32570000,48000000,72200000",
a9c762b8-ce8e-4981-b4e8-ee9246ced7f2,01,LOT-0001,cpv,34923000,"32570000,48000000,72200000",
f51cf9c9-f534-4b55-b11e-79c7e00fc1b2,01,,cpv,09000000,,
f51cf9c9-f534-4b55-b11e-79c7e00fc1b2,01,LOT-0001,cpv,09000000,,
7576de88-72a4-4142-9bc0-0348aef4d44f,01,,cpv,45233120,"45112000,45233000,45233100,45233140,45233141,45233222,45233251,45233300,45247110",
7576de88-72a4-4142-9bc0-0348aef4d44f,01,LOT-0001,cpv,45233120,"45112000,45233000,45233100,45233140,45233141,45233222,45233251,45233300,45247110",
cb21b5cc-64db-4789-b17e-206767fe07e0,01,,cpv,48820000,"48000000,48821000,48822000",
cb21b5cc-64db-4789-b17e-206767fe07e0,01,LOT-0001,cpv,48820000,"48000000,48821000,48822000",
a4bf01d3-eaf4-444c-b103-dc7f10e6d150,01,,cpv,34221000,,
a4bf01d3-eaf4-444c-b103-dc7f10e6d150,01,LOT-0001,cpv,34221000,,
c454fa91-86f5-4f3c-9109-a3bc53e13198,01,,cpv,45261410,,
c454fa91-86f5-4f3c-9109-a3bc53e13198,01,LOT-0000,cpv,45261410,,
abad8933-5d48-4692-87a6-59a6da346543,01,,cpv,73100000,,
abad8933-5d48-4692-87a6-59a6da346543,01,LOT-0001,cpv,73100000,,
ef21858d-19ec-4f13-b58a-a4e0c55551ed,01,,cpv,90700000,"98360000,98363000",
ef21858d-19ec-4f13-b58a-a4e0c55551ed,01,LOT-0001,cpv,90700000,"98360000,98363000",
29715cba-4b1c-4a79-a013-53b23c164720,01,,cpv,92000000,"92370000,64224000",
29715cba-4b1c-4a79-a013-53b23c164720,01,LOT-0001,cpv,92000000,"92370000,64224000",
01a0a4f7-beff-412f-9087-3edc6bf9153e,01,,cpv,64120000,,
01a0a4f7-beff-412f-9087-3edc6bf9153e,01,LOT-0001,cpv,64120000,,
5a6e71b2-0412-41b8-842d-68c99c9ed184,01,,cpv,90514000,,
5a6e71b2-0412-41b8-842d-68c99c9ed184,01,LOT-0001,cpv,90514000,,
1c27c316-9b14-4594-907e-d95f38ed204e,01,,cpv,90630000,90620000,
1c27c316-9b14-4594-907e-d95f38ed204e,01,LOT-0000,cpv,90630000,90620000,
3fdeb952-ef6e-40e5-a887-a7e2b7cf662f,01,,cpv,45262320,,
3fdeb952-ef6e-40e5-a887-a7e2b7cf662f,01,LOT-0001,cpv,45262320,,
2f19d346-0db3-412c-b8a2-9dd0c007b0a8,01,,cpv,45324000,,
2f19d346-0db3-412c-b8a2-9dd0c007b0a8,01,LOT-0001,cpv,45324000,,
2f19d346-0db3-412c-b8a2-9dd0c007b0a8,01,LOT-0002,cpv,45324000,,
2f19d346-0db3-412c-b8a2-9dd0c007b0a8,01,LOT-0003,cpv,45324000,,
2f19d346-0db3-412c-b8a2-9dd0c007b0a8,01,LOT-0004,cpv,45324000,,
2a55e205-4e71-40a0-ac8c-75e8bb465205,01,,cpv,45223220,"45112500,45210000,45262510,45112710",
2a55e205-4e71-40a0-ac8c-75e8bb465205,01,LOT-0001,cpv,45223220,"45112500,45210000,45262510,45112710",
991ad645-b124-416b-b5f9-d364a221823d,01,,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0001,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0002,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0003,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0004,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0005,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0006,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0007,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0008,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0009,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0010,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0011,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0012,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0013,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0014,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0015,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0016,cpv,34142200,,
991ad645-b124-416b-b5f9-d364a221823d,01,LOT-0017,cpv,34142200,,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,,cpv,45000000,"45111000,45231000,45231100",
97342522-2e60-41ee-b63e-7fd68f818a0c,01,LOT-0001,cpv,45000000,"45111000,45231000,45231100",
5b29187c-30f5-4ea0-b7d0-5a2195b18ade,01,,cpv,33100000,33157400,
5b29187c-30f5-4ea0-b7d0-5a2195b18ade,01,LOT-0001,cpv,33100000,33157400,
6db5929d-a517-43ed-9fe9-fb670fd9e694,01,,cpv,45113000,,
6db5929d-a517-43ed-9fe9-fb670fd9e694,01,LOT-0001,cpv,45113000,,
75a604da-489d-4c11-8fa6-c21c913fafa8,01,,cpv,45311000,45314000,
75a604da-489d-4c11-8fa6-c21c913fafa8,01,LOT-0001,cpv,45311000,45314000,
7dbb6c22-daf6-4e56-946f-922a05548229,01,,cpv,45212300,45212310,
7dbb6c22-daf6-4e56-946f-922a05548229,01,LOT-0001,cpv,45212300,45212310,
89046bbd-88d4-4d33-b75e-6499e7d1c3ff,01,,cpv,72200000,72240000,
89046bbd-88d4-4d33-b75e-6499e7d1c3ff,01,LOT-0001,cpv,72200000,72240000,
ec83e767-8a08-4384-b1f9-7c970236efa0,01,,cpv,45112700,,
ec83e767-8a08-4384-b1f9-7c970236efa0,01,LOT-0001,cpv,45112700,,
48badf3d-488b-4187-a932-53f825f535a7,01,,cpv,45331100,"45332200,45332400",
48badf3d-488b-4187-a932-53f825f535a7,01,LOT-0000,cpv,45331100,"45332200,45332400",
ababf43b-da83-4689-bf19-3f25a3f96273,01,,cpv,66110000,,
ababf43b-da83-4689-bf19-3f25a3f96273,01,LOT-0000,cpv,66110000,,
6eed375a-5cb3-4ea3-8c0e-467f90e25ca1,01,,cpv,48000000,,
6eed375a-5cb3-4ea3-8c0e-467f90e25ca1,01,LOT-0000,cpv,48000000,,
80675cc9-565a-4b93-816d-55b5930a0bb8,01,,cpv,09123000,,
80675cc9-565a-4b93-816d-55b5930a0bb8,01,LOT-0001,cpv,09123000,,
79800511-1d4b-4ad3-8c60-fd255ab125b3,01,,cpv,45232460,"45232450,41110000",
79800511-1d4b-4ad3-8c60-fd255ab125b3,01,LOT-0001,cpv,45232460,"45232450,41110000",
d31e5a38-d43a-4547-8973-c3590bacd62e,01,,cpv,38515200,,
d31e5a38-d43a-4547-8973-c3590bacd62e,01,LOT-0001,cpv,38515200,,
d31e5a38-d43a-4547-8973-c3590bacd62e,01,LOT-0002,cpv,38515200,,
9938303e-ed44-4a45-aa29-1702c0edcd58,01,,cpv,71240000,71300000,
9938303e-ed44-4a45-aa29-1702c0edcd58,01,LOT-0001,cpv,71240000,71300000,
b64ce675-d41d-4740-be94-e6472a525ea9,01,,cpv,45221112,,
b64ce675-d41d-4740-be94-e6472a525ea9,01,LOT-0001,cpv,45221112,,
7f82f565-4dd7-47a0-b5d2-8365820afd12,01,,cpv,71521000,,
7f82f565-4dd7-47a0-b5d2-8365820afd12,01,LOT-0001,cpv,71521000,,
ad9eaa7a-3247-485c-859d-ec19a1263c6b,01,,cpv,71300000,"71351500,71351710,71351910,71610000",
ad9eaa7a-3247-485c-859d-ec19a1263c6b,01,LOT-0001,cpv,71300000,"71351500,71351710,71351910,71610000",
655042ea-1acb-49b4-af80-c050e20f7f66,01,,cpv,45215100,"45331000,45331210",
655042ea-1acb-49b4-af80-c050e20f7f66,01,LOT-0001,cpv,45215100,"45331000,45331210",
4f079692-fb67-4402-9761-f9a98b5ae938,01,,cpv,80000000,80310000,
4f079692-fb67-4402-9761-f9a98b5ae938,01,LOT-0001,cpv,80000000,80310000,
2c604aa0-56c3-4cdd-80eb-ff20350a7e4d,01,,cpv,39141000,39221000,
2c604aa0-56c3-4cdd-80eb-ff20350a7e4d,01,LOT-0000,cpv,39141000,39221000,
830c6da5-b6b1-4631-a98e-1f52d628be32,01,,cpv,45332400,45232460,
830c6da5-b6b1-4631-a98e-1f52d628be32,01,LOT-0001,cpv,45332400,45232460,
6726f720-afb1-4713-9d79-16afcdf8bc54,01,,cpv,71300000,,
6726f720-afb1-4713-9d79-16afcdf8bc54,01,LOT-0000,cpv,71300000,,
d17d31d5-55ce-45a3-8044-d38ba241649a,01,,cpv,24000000,,
d17d31d5-55ce-45a3-8044-d38ba241649a,01,LOT-0000,cpv,24000000,,
7c2448be-ac15-4f24-a1e8-fd2d19926919,01,,cpv,71000000,,
7c2448be-ac15-4f24-a1e8-fd2d19926919,01,LOT-0001,cpv,71000000,,
e1f56e28-697e-4bd0-be6c-ee7320bd1a4f,01,,cpv,24110000,24111000,
e1f56e28-697e-4bd0-be6c-ee7320bd1a4f,01,LOT-0001,cpv,24110000,24111000,
e1f56e28-697e-4bd0-be6c-ee7320bd1a4f,01,LOT-0002,cpv,24110000,24111000,
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,,cpv,45000000,,
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,LOT-0000,cpv,45000000,,
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,,cpv,45244000,90523100,
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,LOT-0001,cpv,45244000,90523100,
7c14f33e-7463-4d67-aec2-1d0904c78a73,01,,cpv,39112000,,
7c14f33e-7463-4d67-aec2-1d0904c78a73,01,LOT-0000,cpv,39112000,,
4a5efa8c-4b06-4b5e-82bb-feac20ff8346,01,,cpv,45000000,"45111100,45200000",
4a5efa8c-4b06-4b5e-82bb-feac20ff8346,01,PAR-0001,cpv,45000000,,
bf0fdfde-8f62-4b1a-a947-5a92338c95b6,01,,cpv,45443000,,
bf0fdfde-8f62-4b1a-a947-5a92338c95b6,01,LOT-0000,cpv,45443000,,
a7170bc7-df89-4c34-ad0c-377bea21c268,01,,cpv,71521000,,
a7170bc7-df89-4c34-ad0c-377bea21c268,01,LOT-0001,cpv,71521000,,
9449fe06-b7d5-450b-a214-cb1984fff69b,01,,cpv,73000000,,
9449fe06-b7d5-450b-a214-cb1984fff69b,01,LOT-0000,cpv,73000000,,
542983ed-6b28-4ae0-bc34-9721fa8b95d4,01,,cpv,71000000,,
542983ed-6b28-4ae0-bc34-9721fa8b95d4,01,LOT-0001,cpv,71000000,,
2fef9971-9508-4941-98cb-7c449a31e82e,01,,cpv,45200000,44520000,
2fef9971-9508-4941-98cb-7c449a31e82e,01,LOT-0000,cpv,45200000,44520000,
d34f17c2-ba49-4106-a620-f9f6ef327863,01,,cpv,71240000,,
d34f17c2-ba49-4106-a620-f9f6ef327863,01,LOT-0001,cpv,71240000,,
c92fe955-e074-45e2-b270-ab63af8a6e30,01,,cpv,45313100,,
c92fe955-e074-45e2-b270-ab63af8a6e30,01,LOT-0001,cpv,45313100,,
846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,05,,cpv,45111000,45111210,
846aa4fb-948a-48cf-9b6f-0b9d5add1ffa,05,LOT-0000,cpv,45111000,45111210,
ec07ce3b-6024-4d6e-b732-6f5218b332b4,02,,cpv,45262321,,
ec07ce3b-6024-4d6e-b732-6f5218b332b4,02,LOT-0001,cpv,45262321,,
4f135c7e-421a-4a18-96b3-42acb5886bd3,02,,cpv,71221000,71200000,
4f135c7e-421a-4a18-96b3-42acb5886bd3,02,LOT-0001,cpv,71221000,,
2e39367e-8a41-4431-a32e-ad0a284f236e,02,,cpv,71320000,,
2e39367e-8a41-4431-a32e-ad0a284f236e,02,LOT-0001,cpv,71200000,,
2ae1cd41-6e2c-4ea0-880f-730fbc13c727,01,,cpv,34144510,,
2ae1cd41-6e2c-4ea0-880f-730fbc13c727,01,LOT-0000,cpv,34144510,,
c3c3c991-ddef-4be9-8019-79e0977619b1,01,,cpv,45331000,,
c3c3c991-ddef-4be9-8019-79e0977619b1,01,LOT-0001,cpv,45331000,,
ed9237f6-d2c2-4613-be5a-13617329b435,02,,cpv,45215100,"45232460,45332400",
ed9237f6-d2c2-4613-be5a-13617329b435,02,LOT-0001,cpv,45215100,"45232460,45332400",
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,,cpv,45215100,"45331000,45331231",
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,LOT-0001,cpv,45215100,"45331000,45331231",
8a5794f3-558e-4156-86a7-1950acb1d1e6,01,,cpv,72260000,,
8a5794f3-558e-4156-86a7-1950acb1d1e6,01,LOT-0000,cpv,72260000,,
ac66cbd7-4e75-4d04-a276-96c26831c4b1,01,,cpv,45221112,,
ac66cbd7-4e75-4d04-a276-96c26831c4b1,01,LOT-0001,cpv,45221112,,
01a0a4d3-42d3-44f0-b13d-d8b56e99fc69,01,,cpv,24322210,,
01a0a4d3-42d3-44f0-b13d-d8b56e99fc69,01,LOT-0001,cpv,24322210,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,,cpv,77211100,03000000,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0001,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0002,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0003,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0004,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0005,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0006,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0007,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0008,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0009,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0010,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0011,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0012,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0013,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0014,cpv,77211100,03000000,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0015,cpv,03000000,,
78d1a7ca-9cba-4604-87cb-316487d61edd,01,LOT-0016,cpv,03000000,,
d6da6ed7-48c3-48d2-9cac-66f689d15028,1,,,,,
d6da6ed7-48c3-48d2-9cac-66f689d15028,1,LOT-0000,,,,
f7488eee-a1ed-4f47-b78a-a9219f06abe3,1,,cpv,45000000,"43000000,44000000,71000000",
f7488eee-a1ed-4f47-b78a-a9219f06abe3,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
25826990,1,,cpv,85312300,"85312000,85312320",
25826990,1,LOT-0000,cpv,85312300,"85312000,85312320",
25826986,1,,cpv,72267000,,
25826986,1,LOT-0000,cpv,72267000,,
25826982,1,,cpv,45233144,,
25826982,1,LOT-0000,cpv,45233144,,
25818298,1,,,,,
25818298,1,LOT-0000,,,,
25821782,1,,cpv,71000000-8,,
25821782,1,LOT-0000,cpv,71000000-8,,
25818322,2,,cpv,45,"43,44,71",
