noticeIdentifier,noticeVersion,lotIdentifier,placePerformanceCity,placePerformancePostCode,placePerformanceCountrySubdivision,placePerformanceCountryCode
abadc72a-717a-45fc-9044-e7eb3dad334a,01,,Dortmund,44139,DEA52,DEU
abadc72a-717a-45fc-9044-e7eb3dad334a,01,LOT-0001,Dortmund,44139,DEA52,DEU
b01a3281-c302-440d-aa3a-0b3d7b665cea,01,,Oelde,59302,DEA38,DEU
b01a3281-c302-440d-aa3a-0b3d7b665cea,01,LOT-0001,Oelde,59302,DEA38,DEU
1799fd7d-d455-45ec-84b3-f267bdf5d0e2,01,,Mannheim,68165,DE122,ALA
1799fd7d-d455-45ec-84b3-f267bdf5d0e2,01,LOT-0001,Mannheim,68165,DE122,ALA
c9bdc192-58a1-4e7c-a260-cbdd646fd279,01,,Bundesweit,Bundesweit,DEA22,DEU
c9bdc192-58a1-4e7c-a260-cbdd646fd279,01,LOT-0000,Bundesweit,Bundesweit,DEA22,DEU
3b62235d-ca80-4e03-9c3e-297de871fe80,01,,Potsdam,14478,DE404,DEU
3b62235d-ca80-4e03-9c3e-297de871fe80,01,LOT-0001,Potsdam,14478,DE404,DEU
b502151c-0762-47f1-9b93-a51f389045d2,01,,Nürnberg,90478,DE254,DEU
b502151c-0762-47f1-9b93-a51f389045d2,01,LOT-0000,Nürnberg,90478,DE254,DEU
ff86e7dd-9047-4ad8-9ddb-106f4c18e10f,01,,Berlin,14195,DE300,DEU
ff86e7dd-9047-4ad8-9ddb-106f4c18e10f,01,LOT-0001,Berlin,14195,DE300,DEU
ff86e7dd-9047-4ad8-9ddb-106f4c18e10f,01,LOT-0002,Berlin,14195,DE300,DEU
3084e989-acb5-4689-8ebb-6bf0ad8e0903,01,,Oberhaching,82041,DE21H,DEU
3084e989-acb5-4689-8ebb-6bf0ad8e0903,01,LOT-0001,Oberhaching,82041,DE21H,DEU
68395e6d-ee88-4b84-b477-68e4396c6059,01,,Bayern,BY,DE212,DEU
68395e6d-ee88-4b84-b477-68e4396c6059,01,LOT-0001,Bayern,BY,,DEU
162d0079-0ada-4d8b-b2a3-db5d889299a2,01,,,,,GHA
162d0079-0ada-4d8b-b2a3-db5d889299a2,01,LOT-0001,,,,GHA
b77e9652-6802-4103-a4e1-af42fab8cb9d,01,,Berlin,,DE300,DEU
b77e9652-6802-4103-a4e1-af42fab8cb9d,01,LOT-0000,,,,DEU
430701f1-558e-4eee-a5d4-f58d6eeefab8,01,,,,DE929,DEU
430701f1-558e-4eee-a5d4-f58d6eeefab8,01,LOT-0001,Hannover,30625,DE929,DEU
52f6371b-39cc-4ec2-8721-e0b6e4e41699,01,,Münster - Handorf,48157,DEA33,DEU
52f6371b-39cc-4ec2-8721-e0b6e4e41699,01,LOT-0001,Münster - Handorf,48157,DEA33,DEU
03e2ee12-213d-4a93-9e86-fa369290166f,01,,Ulm,89075,DE144,DEU
03e2ee12-213d-4a93-9e86-fa369290166f,01,LOT-0000,Ulm,89075,DE144,DEU
07e2fa36-a8c8-4b6b-94d1-b5ec715848fc,01,,Göttingen,37073,DE91C,DEU
07e2fa36-a8c8-4b6b-94d1-b5ec715848fc,01,LOT-0000,Göttingen,37073,DE91C,DEU
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,,Chemnitz,09126,DED41,DEU
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,LOT-0001,Chemnitz,09126,DED41,DEU
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,LOT-0002,Chemnitz,09126,DED41,DEU
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,LOT-0003,Dresden,01187,DED21,DEU
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,LOT-0004,Dresden,01187,DED21,DEU
dee2c291-4257-440e-99c7-cdfab455b60a,01,,Bocholt,46395,DEA34,DEU
dee2c291-4257-440e-99c7-cdfab455b60a,01,LOT-0001,Bocholt,46395,DEA34,DEU
dee2c291-4257-440e-99c7-cdfab455b60a,01,LOT-0002,Bocholt,46395,DEA34,DEU
dee2c291-4257-440e-99c7-cdfab455b60a,01,LOT-0003,Bocholt,46395,DEA34,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,,Berlin,12489,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,12489,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,13125,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,12587,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,10315,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,10117,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,14195,DE300,DEU
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,LOT-0000,Berlin,16775,DE40A,DEU
10b4365a-23af-4cbd-874f-5faa960c37e5,01,,Gundelfingen,79194,DE132,DEU
10b4365a-23af-4cbd-874f-5faa960c37e5,01,LOT-0001,Gundelfingen,79194,DE132,DEU
af9f35a0-65bc-4409-8b2d-339746ec18fa,01,,Bamberg,96050,DE241,DEU
af9f35a0-65bc-4409-8b2d-339746ec18fa,01,LOT-0000,Bamberg,96050,DE241,DEU
bdf2df03-ecca-4e4a-834a-8c169022bab7,01,,München,80538,DE212,DEU
bdf2df03-ecca-4e4a-834a-8c169022bab7,01,LOT-0000,München,80538,DE212,DEU
7005d76c-7d7c-4ac2-aad2-e48d7745a287,01,,Geldern,47608,DEA1B,DEU
7005d76c-7d7c-4ac2-aad2-e48d7745a287,01,LOT-0001,Geldern,47608,DEA1B,DEU
1c273480-662f-4557-999b-ee51263af361,01,,Berlin,10589,DE300,DEU
1c273480-662f-4557-999b-ee51263af361,01,LOT-0001,Berlin,12685,DE300,DEU
1c273480-662f-4557-999b-ee51263af361,01,LOT-0002,Berlin,12683,DE300,DEU
2446e1a7-8dc7-4593-b2d7-3260e7e86389,01,,Div. Tunnel-Unterzentralen Auf Der A44 Auf Der Strecke Zwischen Den Städten Kassel Und Eisenach.,34117,DE731,DEU
2446e1a7-8dc7-4593-b2d7-3260e7e86389,01,LOT-0000,Div. Tunnel-Unterzentralen Auf Der A44 Auf Der Strecke Zwischen Den Städten Kassel Und Eisenach.,34117,DE731,DEU
3de46702-3005-4272-9212-60a743a822bf,01,,Osnabrück,49076,DE944,DEU
3de46702-3005-4272-9212-60a743a822bf,01,LOT-0001,Osnabrück,49076,DE944,DEU
3de46702-3005-4272-9212-60a743a822bf,01,LOT-0002,Osnabrück,49076,DE944,DEU
e5b06742-88fb-461f-b5a2-561a22b4947e,01,,Stuttgart,70569,DE111,DEU
e5b06742-88fb-461f-b5a2-561a22b4947e,01,LOT-0000,Stuttgart,70569,DE111,DEU
d46eb7c9-65b4-4319-ae4f-b64aad501fec,01,,Bad Lippspringe,33175,DEA47,DEU
d46eb7c9-65b4-4319-ae4f-b64aad501fec,01,LOT-0001,Bad Lippspringe,33175,DEA47,DEU
dfd696de-b38c-4233-9db9-86a8b768feb4,01,,Marburg,35043,DE724,DEU
dfd696de-b38c-4233-9db9-86a8b768feb4,01,LOT-0000,Marburg,35043,DE724,DEU
5e5c519f-e67b-43bd-aff3-fb2f08bf4814,01,,,,DEE07,DEU
5e5c519f-e67b-43bd-aff3-fb2f08bf4814,01,LOT-0000,,,DEE07,DEU
5a91aec9-aee6-4c00-809a-5ac8845a61ec,01,,Düren,52351,DEA27,DEU
5a91aec9-aee6-4c00-809a-5ac8845a61ec,01,LOT-0000,Düren,52351,DEA27,DEU
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,,Dillenburg,35683,DE722,DEU
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,LOT-0001,Hagen,58099,DEA53,DEU
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,LOT-0002,Hagen,58099,DEA53,DEU
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,LOT-0003,Hagen,58099,DEA53,DEU
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,LOT-0004,Hagen,58099,DEA53,DEU
1b4499e0-c0e0-4052-976b-908f05d646fa,01,,Dresden,01307,DED21,DEU
1b4499e0-c0e0-4052-976b-908f05d646fa,01,LOT-0000,Dresden,01307,DED21,DEU
7844bb7e-551c-4b80-8e27-efa3b24aeb75,01,,Hamburg,22765,DE600,DEU
7844bb7e-551c-4b80-8e27-efa3b24aeb75,01,LOT-0001,Hamburg,22765,DE600,DEU
7844bb7e-551c-4b80-8e27-efa3b24aeb75,01,LOT-0002,Hamburg,22765,DE600,DEU
7844bb7e-551c-4b80-8e27-efa3b24aeb75,01,LOT-0003,Hamburg,22765,DE600,DEU
d80782ed-7a0d-4d7b-9d1b-76c7cfbc136d,01,,Lüdenscheid,,DEA58,DEU
d80782ed-7a0d-4d7b-9d1b-76c7cfbc136d,01,LOT-0001,Lüdenscheid,,DEA58,DEU
2d885c65-7f8d-466b-ae79-a214d09abef4,01,,Ellwangen-Rindelbach,73479,DE11D,DEU
2d885c65-7f8d-466b-ae79-a214d09abef4,01,LOT-0000,Ellwangen-Rindelbach,73479,DE11D,DEU
f3a5f1e0-9f72-4179-90d4-bcbd0ab4b850,01,,Espelkamp,32339,DEA33,DEU
f3a5f1e0-9f72-4179-90d4-bcbd0ab4b850,01,LOT-0000,Espelkamp,32339,DEA33,DEU
e57a5e81-925c-4497-a287-25ade645b989,01,,Bad Oeynhausen,32547,DEA46,DEU
e57a5e81-925c-4497-a287-25ade645b989,01,LOT-0000,Bad Oeynhausen,32547,DEA46,DEU
ec4d8be1-1960-40c4-976d-87eb381e9f1e,01,,Bad Homburg V. D. Höhe,,DE718,DEU
ec4d8be1-1960-40c4-976d-87eb381e9f1e,01,LOT-0000,Bad Homburg V. D. Höhe,,DE718,DEU
506dd332-df90-4a82-a41a-7fd75b71a74a,01,,Telgte,48291,DEA38,DEU
506dd332-df90-4a82-a41a-7fd75b71a74a,01,LOT-0001,Telgte,48291,DEA38,DEU
6c6fd5da-2d81-4cd1-9b7a-4f9af163c766,01,,Havixbeck,48329,DEA35,DEU
6c6fd5da-2d81-4cd1-9b7a-4f9af163c766,01,LOT-0000,Havixbeck,48329,DEA35,DEU
b9edd57c-869d-46a1-9b2f-e4d784c599f8,01,,Borna,04552,DED52,DEU
b9edd57c-869d-46a1-9b2f-e4d784c599f8,01,LOT-0000,Borna,04552,DED52,DEU
2370d38a-4a55-40fd-880f-484ba02afa04,01,,,,DEG02,DEU
2370d38a-4a55-40fd-880f-484ba02afa04,01,LOT-0000,,,DEG02,DEU
cc0b1993-24c7-49b8-965b-2d87b7d6b61f,01,,Düsseldorf,40200,DEA11,DEU
cc0b1993-24c7-49b8-965b-2d87b7d6b61f,01,LOT-0001,Düsseldorf,40200,DEA11,DEU
cc0b1993-24c7-49b8-965b-2d87b7d6b61f,01,LOT-0002,Düsseldorf,40200,DEA11,DEU
04ff402f-4285-41f8-8377-bac1364d2807,01,,Ilmenau,98693,DEG0T,DEU
04ff402f-4285-41f8-8377-bac1364d2807,01,LOT-0001,Ilmenau,98693,DEG0T,DEU
04ff402f-4285-41f8-8377-bac1364d2807,01,LOT-0002,Ilmenau,98693,DEG0T,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,Stuttgart,70567,DE111,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,Freiburg,79111,DE131,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,Karlsruhe,76185,DE122,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,Baden-Baden,76532,DE121,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,Reutlingen,72770,DE141,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0001,Freiburg,79111,DE131,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0002,Karlsruhe,76185,DE122,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0002,Baden-Baden,76532,DE121,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0003,Reutlingen,72770,DE141,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0004,Stuttgart,70567,DE111,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0005,Stuttgart,70567,DE111,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0005,Freiburg,79111,DE131,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0005,Karlsruhe,76185,DE122,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0005,Baden-Baden,76532,DE121,DEU
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,LOT-0005,Reutlingen,72770,DE141,DEU
ec979362-0650-4ab1-8069-b5eb25d72e28,01,,Mainz,55131,DEB35,DEU
ec979362-0650-4ab1-8069-b5eb25d72e28,01,LOT-0000,Mainz,55131,DEB35,DEU
9eac5c2d-a869-4f51-aa20-65d23c0c2d8d,01,,Stadt Olpe,'-,DEA59,DEU
9eac5c2d-a869-4f51-aa20-65d23c0c2d8d,01,LOT-0000,Stadt Olpe,'-,DEA59,DEU
7d420b5a-d751-4e71-8250-e817a7c35bc9,01,,Lübbenau/Spreewald,03222,DE40B,DEU
7d420b5a-d751-4e71-8250-e817a7c35bc9,01,LOT-0001,Lübbenau/Spreewald,03222,DE40B,DEU
de46f8cc-3e1b-45a8-a1fb-b0c56e7a468d,01,,Berlin,12489,DE300,DEU
de46f8cc-3e1b-45a8-a1fb-b0c56e7a468d,01,LOT-0000,Berlin,12489,DE300,DEU
0f40a536-3868-4c78-8710-e1a04df5dfdc,01,,Steinach,77790,DE134,DEU
0f40a536-3868-4c78-8710-e1a04df5dfdc,01,LOT-0001,Steinach,77790,DE134,DEU
81c6013b-1919-4756-861d-b75bb351baed,01,,,,DE402,DEU
81c6013b-1919-4756-861d-b75bb351baed,01,LOT-0001,,,DE402,DEU
acb8340a-bc54-4982-bae7-7945179d4c5e,02,,,,DE27D,DEU
acb8340a-bc54-4982-bae7-7945179d4c5e,02,LOT-0001,,,DE27D,DEU
8b68c9cd-becc-4aae-b266-0d8fd532adde,02,,,,DE271,DEU
8b68c9cd-becc-4aae-b266-0d8fd532adde,02,LOT-0001,,,DE271,DEU
169c17c4-4961-4faf-b265-cf241ade7b03,02,,,,DEA42,DEU
169c17c4-4961-4faf-b265-cf241ade7b03,02,LOT-0001,,,DEA42,DEU
8abc6569-ea2c-47c4-9535-5f7d00210f64,02,,,,DE929,DEU
8abc6569-ea2c-47c4-9535-5f7d00210f64,02,LOT-0001,,,DE929,DEU
8abc6569-ea2c-47c4-9535-5f7d00210f64,02,LOT-0002,,,DE929,DEU
ebf0316c-dc1d-4aff-9f0c-9601ef0834b6,02,,,,DE271,DEU
ebf0316c-dc1d-4aff-9f0c-9601ef0834b6,02,LOT-0001,,,DE271,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,,,,DEG07,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,,,,DEG0E,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,,Bad Klosterlausnitz,,DEG0J,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,LOT-0000,,,DEG07,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,LOT-0000,,,DEG0E,DEU
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,LOT-0000,Bad Klosterlausnitz,,DEG0J,DEU
d054f781-67a9-4059-8661-386f0f62f944,07,,"Weimar, Tonna, Buttelstedt",,DEG05,DEU
d054f781-67a9-4059-8661-386f0f62f944,07,LOT-0000,"Weimar, Buttelstedt, Tonna",,DEG05,DEU
f1b8b89e-0c34-489c-8605-e48d0d0a5cb1,01,,Lörrach,79539,DE139,DEU
f1b8b89e-0c34-489c-8605-e48d0d0a5cb1,01,LOT-0001,Lörrach,79539,DE139,DEU
9a8868e4-d7bb-4015-8909-1bf3484af77f,01,,Hamburg,,DE600,DEU
9a8868e4-d7bb-4015-8909-1bf3484af77f,01,LOT-0001,Hamburg,,DE600,DEU
10ab646d-012a-4acd-9d41-d2d5927addbb,01,,München,81541,DE212,DEU
10ab646d-012a-4acd-9d41-d2d5927addbb,01,LOT-0001,München,81541,DE212,DEU
91690441-2088-4e96-99df-2b8ad32e5a1b,01,,Unkel – Koblenz - Wiesbaden,56068,DEB11,DEU
91690441-2088-4e96-99df-2b8ad32e5a1b,01,LOT-0001,Unkel – Koblenz - Wiesbaden,56068,DEB11,DEU
ee3a9d8e-fe1e-4949-9e4a-4e9c190918de,01,,München,80397,DE212,DEU
ee3a9d8e-fe1e-4949-9e4a-4e9c190918de,01,LOT-0001,München,80937,DE212,DEU
ee3a9d8e-fe1e-4949-9e4a-4e9c190918de,01,LOT-0002,München,80937,DE212,DEU
6626a339-d511-4a4c-b0a7-54a84a14e72e,01,,Berlin,10369,DE300,DEU
6626a339-d511-4a4c-b0a7-54a84a14e72e,01,LOT-0000,Berlin,10369,DE300,DEU
78a13158-21b8-4927-8497-55f095cffba6,01,,Lippstadt,59556,DEA5B,DEU
78a13158-21b8-4927-8497-55f095cffba6,01,LOT-0001,Lippstadt,59556,DEA5B,DEU
b74698a4-9f50-479c-b077-0a57c4ab0fb0,01,,Stuttgart,70191,DE111,DEU
b74698a4-9f50-479c-b077-0a57c4ab0fb0,01,LOT-0001,Stuttgart,70191,DE111,DEU
af09e797-6292-421c-b943-41d89a98d88e,01,,Stuttgart,70191,DE111,DEU
af09e797-6292-421c-b943-41d89a98d88e,01,LOT-0001,Stuttgart,70191,DE111,DEU
98597e19-5747-4c1b-988b-56cbc7418509,01,,Albbruck,79774,DE13A,DEU
98597e19-5747-4c1b-988b-56cbc7418509,01,LOT-0001,Albbruck,79774,DE13A,DEU
98597e19-5747-4c1b-988b-56cbc7418509,01,LOT-0002,Albbruck,79774,DE13A,DEU
991c04fe-ca10-4e6b-9304-0ad31b4757ed,01,,Waldsee,67165,DEB3I,DEU
991c04fe-ca10-4e6b-9304-0ad31b4757ed,01,LOT-0001,Waldsee,67165,DEB3I,DEU
37cdd9a6-65fb-4c7d-b7f5-ad7c7befc670,01,,München,80803 München,DE212,DEU
37cdd9a6-65fb-4c7d-b7f5-ad7c7befc670,01,LOT-0001,München,80803,DE212,DEU
e7ffd4a2-72f0-4c60-b831-c4b32143062c,01,,Dresden,01069,DED21,DEU
e7ffd4a2-72f0-4c60-b831-c4b32143062c,01,LOT-0000,Dresden,01069,DED21,DEU
31a68589-dbd6-413e-9508-5e94c897fcc7,01,,Düren,52349,DEA26,DEU
31a68589-dbd6-413e-9508-5e94c897fcc7,01,LOT-0001,Düren,52349,DEA26,DEU
9affc1f7-f387-4b6c-b221-a24ee46c41c6,01,,"Strecke 6100 Hamburg - Berlin Sowie Strecken 6401, 6441 Und 6442 In Mecklenburg Vorpommern",60526,DE600,DEU
9affc1f7-f387-4b6c-b221-a24ee46c41c6,01,LOT-0001,"Strecke 6100 Hamburg - Berlin Sowie Strecken 6401, 6441 Und 6442 In Mecklenburg Vorpommern",60526,,DEU
6bbaf2c8-f9d8-42ff-8696-dff505cb0366,01,,Bonn,53113,DEA22,DEU
6bbaf2c8-f9d8-42ff-8696-dff505cb0366,01,LOT-0000,Bonn,53113,DEA22,DEU
46d59055-2d6b-4dd0-8259-86b3ae67397c,01,,Berlin,10963,DE300,DEU
46d59055-2d6b-4dd0-8259-86b3ae67397c,01,LOT-0000,Berlin,10963,DE300,DEU
f03cd7a8-f967-4d6c-8ce7-8fdc0ed14af6,01,,Ilmenau,98693,DEG0T,DEU
f03cd7a8-f967-4d6c-8ce7-8fdc0ed14af6,01,LOT-0001,Ilmenau,98693,DEG0T,DEU
f03cd7a8-f967-4d6c-8ce7-8fdc0ed14af6,01,LOT-0002,Ilmenau,98693,DEG0T,DEU
3eb98c24-107b-4db4-9bc7-13790e23b295,01,,,,DE116,DEU
3eb98c24-107b-4db4-9bc7-13790e23b295,01,LOT-0001,,,DE116,DEU
d28f5c90-99bc-44f6-ab7f-b559d95655ec,01,,Dresden,01069,DED21,DEU
d28f5c90-99bc-44f6-ab7f-b559d95655ec,01,LOT-0000,Dresden,01069,DED21,DEU
0ef9519d-3c29-4818-a4de-74d9d2fafdd5,01,,Rosdorf Ot Rosdorf,37124,DE91C,DEU
0ef9519d-3c29-4818-a4de-74d9d2fafdd5,01,LOT-0001,Rosdorf Ot Rosdorf,37124,DE91C,DEU
01a0908b-72d0-4605-806b-700f82b26738,01,,Rostock,18055,DE803,DEU
01a0908b-72d0-4605-806b-700f82b26738,01,LOT-0001,Rostock,18055,DE803,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE731,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE735,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE736,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE732,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE737,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE733,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,,,,DE734,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE731,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE735,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE736,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE732,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE737,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE733,DEU
008cde4f-7c6c-45cd-8286-9111985fe572,01,LOT-0001,,,DE734,DEU
4d70dd3a-19b8-45bb-8fe1-cc4dbf9f9bc0,01,,Hohenbrunn,85662,DE21H,DEU
4d70dd3a-19b8-45bb-8fe1-cc4dbf9f9bc0,01,LOT-0001,Hohenbrunn,85662,DE21H,DEU
3b86fd33-00b9-40dd-8ca9-ceabce92d4f0,01,,,,,DEU
3b86fd33-00b9-40dd-8ca9-ceabce92d4f0,01,LOT-0001,,,,DEU
fb31e81f-405c-4e29-a8ae-81702715ad54,01,,Koblenz,56070,DEB11,DEU
fb31e81f-405c-4e29-a8ae-81702715ad54,01,LOT-0001,Koblenz,56070,DEB11,DEU
f9a8f375-5a0b-4757-8f63-3bb02d515e15,01,,Greifswald,,DE80N,DEU
f9a8f375-5a0b-4757-8f63-3bb02d515e15,01,LOT-0001,Greifswald,,DE80N,DEU
f3b9c031-9495-43d1-98ae-9b6965e5dcd5,01,,Niedernwöhren,,DE928,DEU
f3b9c031-9495-43d1-98ae-9b6965e5dcd5,01,LOT-0001,Niedernwöhren,,DE928,DEU
c75374b3-68b2-4961-babf-eda69b82ddf5,01,,,,,DEU
c75374b3-68b2-4961-babf-eda69b82ddf5,01,LOT-0000,,,,DEU
eef2ee81-6ce1-44d3-a872-d7ef3172d45b,01,,Mülheim An Der Ruhr,45479,DEA16,DEU
eef2ee81-6ce1-44d3-a872-d7ef3172d45b,01,,Bottrop,46236,DEA31,DEU
eef2ee81-6ce1-44d3-a872-d7ef3172d45b,01,LOT-0001,Mülheim An Der Ruhr,45479,DEA16,DEU
eef2ee81-6ce1-44d3-a872-d7ef3172d45b,01,LOT-0001,Bottrop,46236,DEA31,DEU
72116ef8-f365-4654-a1ae-dad48639eca7,01,,Hof,95030,DE244,DEU
72116ef8-f365-4654-a1ae-dad48639eca7,01,LOT-0001,Hof,95030,DE244,DEU
72116ef8-f365-4654-a1ae-dad48639eca7,01,LOT-0002,Hof,95030,DE244,DEU
72116ef8-f365-4654-a1ae-dad48639eca7,01,LOT-0003,Hof,95030,DE244,DEU
d6edcf37-85e7-4c5d-aadd-631777267c50,01,,München,80335,DE212,DEU
d6edcf37-85e7-4c5d-aadd-631777267c50,01,LOT-0001,München,80335,DE212,DEU
1fae276e-8f0b-4dc6-86fe-d4f630f347b4,01,,Kaiserslautern,67655,DEB32,DEU
1fae276e-8f0b-4dc6-86fe-d4f630f347b4,01,LOT-0001,Kaiserslautern,67655,DEB32,DEU
2127b926-d426-4e4b-903f-6ca78cf49240,01,,Heidelberg,69124,DE125,DEU
2127b926-d426-4e4b-903f-6ca78cf49240,01,LOT-0000,Heidelberg,69124,DE125,DEU
b5167006-df6c-4516-b249-954d8e8f3df2,01,,Lauda-Königshofen,97922,DE11B,DEU
b5167006-df6c-4516-b249-954d8e8f3df2,01,LOT-0000,Lauda-Königshofen,97922,DE11B,DEU
00645247-2a18-4009-8d3c-86d79b0008cd,01,,,,DE241,DEU
00645247-2a18-4009-8d3c-86d79b0008cd,01,LOT-0001,,,DE241,DEU
41652100-e2a9-449d-b561-ec5cd19b8897,03,,Nordhausen,,DEG07,DEU
41652100-e2a9-449d-b561-ec5cd19b8897,03,LOT-0000,,,DEG07,DEU
afd9f95e-cfc5-4aa3-9657-683dc982242e,01,,Unkel – Koblenz - Wiesbaden,56068,DEB11,DEU
afd9f95e-cfc5-4aa3-9657-683dc982242e,01,LOT-0001,Unkel – Koblenz - Wiesbaden,56068,DEB11,DEU
bd789d45-0e90-47dc-bc95-938462f0599d,01,,Frankfurt Am Main,60486,DE712,DEU
bd789d45-0e90-47dc-bc95-938462f0599d,01,LOT-0001,Frankfurt Am Main,60486,DE712,DEU
bd789d45-0e90-47dc-bc95-938462f0599d,01,LOT-0002,Frankfurt Am Main,60486,DE712,DEU
bd789d45-0e90-47dc-bc95-938462f0599d,01,LOT-0003,Frankfurt Am Main,60486,DE712,DEU
bd789d45-0e90-47dc-bc95-938462f0599d,01,LOT-0004,Frankfurt Am Main,60486,DE712,DEU
9796d9b5-7bf5-46ad-8cfc-948b3723d87d,01,,Stuttgart,70173,DE111,DEU
9796d9b5-7bf5-46ad-8cfc-948b3723d87d,01,LOT-0000,Stuttgart,70173,DE111,DEU
c14fa2a8-76dc-437b-bf6c-bd43c83bb3c9,01,,"An Den Kaiserthermen 1 Und 3, Trier",54290,DEB21,DEU
c14fa2a8-76dc-437b-bf6c-bd43c83bb3c9,01,LOT-0001,"An Den Kaiserthermen 1 Und 3, Trier",54290,DEB21,DEU
01a0a3d5-6165-4f32-aef7-aa42a53416f8,01,,Dresden,01129,DED21,DEU
01a0a3d5-6165-4f32-aef7-aa42a53416f8,01,LOT-0001,Dresden,01129,DED21,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,,Potsdam,14478,DE404,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,,Potsdam,14467,DE404,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,,Potsdam,14542,DE404,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,LOT-0001,Potsdam,14478,DE404,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,LOT-0001,Potsdam,14467,DE404,DEU
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,LOT-0001,Potsdam,14542,DE404,DEU
77dd412a-f4af-4b1f-bc1b-77bcaf09e031,01,,Mainz,55116,DEB35,DEU
77dd412a-f4af-4b1f-bc1b-77bcaf09e031,01,LOT-0001,Mainz,55116,DEB35,DEU
74213ead-8e86-41f8-b1d4-eff6c6ab222a,01,,Dippoldiswalde,01744,DED2F,DEU
74213ead-8e86-41f8-b1d4-eff6c6ab222a,01,LOT-0001,Dippoldiswalde,01744,DED2F,DEU
